epoch,lr,loss,val_loss,val_metric
0.0,,0.8539383651498325,0.7283269156206835,0.471129571696146
1.0,,0.7503386405044663,0.6882345811740772,0.5013779628964837
2.0,,0.7258238118731665,0.6786125528919804,0.5130801132298265
3.0,,0.712125513381614,0.7552406660071365,0.47798055438586484
4.0,,0.7058362515273696,0.7009053026233707,0.5065905950244393
5.0,,0.6986500043310001,0.6757017129176371,0.5232078203293331
6.0,,0.6945220378931156,0.7279622217556377,0.4840080986910257
7.0,,0.6923861563922408,0.6848755954622149,0.5201392992421509
8.0,,0.6885168985995597,0.6899987589131604,0.5190716719072137
9.0,,0.6853701451976218,0.6400484600582639,0.5466909984613972
10.0,,0.6796918425387992,0.704205695143691,0.5060148962967496
11.0,,0.6748767131435608,0.6681517271308212,0.5311116647583738
12.0,,0.6752749469452248,0.7008716490891602,0.5012108885853992
13.0,,0.6711037985547511,0.6409212468980668,0.5448363601322271
14.0,,0.6694981809966789,0.6769086610089551,0.5282454374319793
15.0,,0.6657110616295993,0.6492372901590021,0.5389557598186138
16.0,,0.6595209274358883,0.7041509134275419,0.5114508722647245
17.0,,0.6652635703822654,0.6502118663744884,0.5435945434620181
18.0,,0.6620901103965744,0.6510426635140771,0.5435744548483629
19.0,,0.6580557188911285,0.6491373552932396,0.5363490554023044
20.0,,0.6511983034128178,0.7217540831179232,0.5071108053896197
21.0,,0.6481218974074285,0.6452305596154015,0.5473549794841048
22.0,,0.6447146930890475,0.8990520361307505,0.4309279784180417
23.0,,0.6434610729107637,0.6457840996819574,0.5476521629326496
24.0,,0.6379982952125565,0.7204398474177799,0.506605022414033
25.0,,0.6395358132694909,0.6594275276940148,0.5465141524891999
26.0,,0.6361721644181766,0.6958761137885017,0.5255152413711158
27.0,,0.6370915882214755,0.6471261449762293,0.5437130102902116
28.0,,0.6340903102276559,0.6447094000137604,0.5490268319420546
29.0,,0.6287675188156311,0.6520315849029266,0.5486835283441509
30.0,,0.6284402889574697,0.6354244292319358,0.554200245251558
31.0,,0.6250828244165333,0.666917542294339,0.5295077787914103
32.0,,0.6210228139627911,0.6340051487759427,0.5591136692902228
