epoch,lr,loss,metric,val_loss,val_metric
0.0,0.0003,1.0296791038788613,0.25266502709328326,0.923639994161623,0.2959027855398492
1.0,0.0003,0.9940270358689856,0.2627825505492147,0.8799163555239772,0.3397016323887666
2.0,0.0003,0.9809657996957483,0.27368548373011103,0.825629296818295,0.3697354326929515
3.0,0.0003,0.9787906370653573,0.27663479745740355,0.8737281537270761,0.34024111810136076
4.0,0.0003,0.9720903942731314,0.2833225622045538,0.8135721294729559,0.3955466910002429
5.0,0.0003,0.9660137800318239,0.28989817471953583,0.7945812227489712,0.40481915831710824
6.0,0.0003,0.9678096985343562,0.28878155262752864,0.8148766051541577,0.38667779429922505
7.0,0.0003,0.9678150840399498,0.2882072208540408,0.8095263718484759,0.38778450113658386
8.0,0.0003,0.965875046670652,0.2911143679066059,0.8233552954218409,0.3908835621870272
9.0,0.0003,0.9613939605465004,0.29528360534828413,0.7920215636760265,0.4092294092751691
10.0,0.0003,0.9607972318730199,0.29643710531047635,0.8005055864651998,0.39911985948822465
11.0,0.0003,0.9591305206398671,0.296801871178479,0.7801404790835338,0.41391265402455313
12.0,0.0003,0.9626990857967831,0.29403519218335883,0.7725365880373362,0.4240099905038126
13.0,0.0003,0.9588809456635898,0.2975489307825934,0.7872848493558866,0.41098573476361283
14.0,0.0003,0.9546767802445036,0.3007527752509078,0.7888828756572964,0.4087003682831801
15.0,0.0003,0.9498967241078938,0.3052680880330103,0.7649284074972341,0.42599001893800403
16.0,0.0003,0.9513248559154759,0.30371596485183994,0.7841582737527452,0.4118478920722555
17.0,0.0003,0.9571092676384785,0.2978446856527669,0.783910347319938,0.4113476046590209
18.0,0.0003,0.9495521220059171,0.3050903225436003,0.792696897833197,0.41905357158816425
19.0,0.0003,0.9480586922340875,0.3068503093966038,0.7772587630125853,0.4196650490613642
