epoch,lr,loss,metric,val_loss,val_metric
0.0,0.0003,0.9924578392333503,0.27337611387916444,0.8675009480467788,0.3506015009165055
1.0,0.0003,0.8680670111833496,0.33858494949078555,0.863648070515813,0.3667211502923122
2.0,0.0003,0.8263589072743908,0.3747103579349172,0.7793355745238226,0.43063295446461064
3.0,0.0003,0.7974247706495898,0.4034246629698527,0.7348726870777371,0.4707932199194744
4.0,0.0003,0.7795515475720705,0.42228488963910615,0.7281294515541008,0.4799459199143546
5.0,0.0003,0.7628532846051433,0.43672404098410794,0.7334689603195534,0.47939501080019603
6.0,0.0003,0.7544215713167018,0.44765237585949214,0.7157169887611458,0.4889667088456721
7.0,0.0003,0.7533780010383482,0.447138294921779,0.7225054905221269,0.48392670168945207
8.0,0.0003,0.7376512724785168,0.4607651363312618,0.696273827767587,0.5097548371308717
9.0,0.0003,0.7353240946570028,0.4629968903072372,0.7220957700196687,0.4901465960419326
10.0,0.0003,0.7289612614936347,0.46825347166632053,0.6977354024981594,0.5044267865364729
11.0,0.0003,0.7225446457897282,0.4730121829256252,0.6963409563442609,0.5100850986019375
12.0,0.0003,0.7212977899971421,0.4757154104523557,0.6885848923846408,0.49840842630919424
13.0,0.0003,0.7155661930461222,0.47904235724203287,0.679871705201295,0.516545318011638
14.0,0.0003,0.7109236949617682,0.4847468653144434,0.6849226155796566,0.5154305300685733
15.0,0.0003,0.7157174378956268,0.4800899165178251,0.6891645501325796,0.5142848577904106
16.0,0.0003,0.7144512138749718,0.4809106650623373,0.6733649931512438,0.5177823808541908
17.0,0.0003,0.7075033502027877,0.48691716250612777,0.6649299291877059,0.5263405418289641
18.0,0.0003,0.7056457869412667,0.4869891159952673,0.6891608087866156,0.5112439412346976
19.0,0.0003,0.7063041380488916,0.4878074551699476,0.6920777179099418,0.5089914334487562
20.0,0.0003,0.6997959153854459,0.49339857398965487,0.6687940389186412,0.5275241131689192
21.0,0.0003,0.6946072099656404,0.4982970873390096,0.6822646390210401,0.5214941336407476
22.0,0.0003,0.6940131020675067,0.4977654383315803,0.6574136565397452,0.5310682334794457
23.0,0.0003,0.6895693653542212,0.5014663456212601,0.6714970116142754,0.5269152284643517
24.0,0.0003,0.6898060209161538,0.5012682249320928,0.6613943883964607,0.5302873685049001
25.0,0.0003,0.6858430558055747,0.5044827007767587,0.660525968697694,0.5352549375650988
26.0,0.0003,0.6878675487605243,0.5051529749931577,0.6816103982495832,0.5258004698683001
27.0,0.0003,0.6817297510506874,0.5080778405845523,0.6786419517285115,0.5294467678770565
28.0,0.0003,0.6793418638542671,0.5112390826689348,0.6698522889936293,0.5277614613404141
29.0,0.0003,0.6811473043601866,0.5083226979717269,0.6631967523076513,0.5351235406455146
30.0,0.0003,0.6752384228611681,0.5127633099789035,0.654080690564336,0.5398001666133543
31.0,0.0003,0.6760447350757647,0.5125109189426662,0.6618542407010053,0.5348698412171139
32.0,0.0003,0.676110974449113,0.5126385787840869,0.6559256701856047,0.535379053808125
33.0,0.0003,0.676448032313736,0.5135484937327068,0.677939488758912,0.5190171440215017
34.0,0.0003,0.6732351638995353,0.5146289349421429,0.6504045746347926,0.5426173383003742
35.0,0.0003,0.6684855624011278,0.5200210437528624,0.6694944741489651,0.538090398805913
36.0,0.0003,0.6685512508080754,0.5183553956610895,0.6634854346782237,0.5342298615956569
37.0,0.0003,0.6678899111300169,0.519979822541218,0.6471429608963631,0.5436351373936004
38.0,0.0003,0.6675983628103449,0.5212954966011415,0.6462734351287017,0.5429883744841671
39.0,0.0003,0.6656859218536301,0.5206866649485956,0.6650994571479591,0.5397034724302153
40.0,0.0003,0.6606488525867462,0.5260376423916432,0.6554840925577524,0.5403856009485477
41.0,0.0003,0.660123298099325,0.5266096555636162,0.6432060203036747,0.544882229839434
42.0,0.0003,0.6650431603731232,0.5220841833916621,0.6456037580429971,0.5444015890908966
43.0,0.0003,0.661473371707145,0.5253347323915746,0.6480383909500397,0.5460167248114008
44.0,0.0003,0.6600349214102817,0.5256513572644517,0.6605080060056738,0.5334493623244067
45.0,0.0003,0.6607470568336735,0.5260668798210563,0.6487761626372466,0.5423754190020327
46.0,0.0003,0.6575260729350768,0.5275643672621299,0.6461983068569287,0.5520591877919203
47.0,0.0003,0.656716658481622,0.5287149583690673,0.656564830659746,0.5421165420120992
48.0,0.0003,0.6514757638696299,0.5334131527677718,0.6435311603116559,0.5486124537149314
49.0,0.0003,0.6507977391408238,0.5335392837936387,0.6521483012147852,0.5471177077298007
50.0,0.0003,0.6540380356436603,0.5318570815113469,0.6621990405761444,0.5363207424212273
51.0,0.0003,0.6493094789422376,0.5336524694792519,0.6489009511363399,0.5458787721197096
52.0,0.0003,0.6469109052462698,0.5360357045671169,0.6431756668262654,0.5466333971910458
53.0,0.0003,0.6484310292379951,0.5361360164730608,0.6409410652813611,0.5454320406743552
54.0,0.0003,0.6447818727377089,0.536543808293086,0.6373788107622851,0.5489026795414453
55.0,0.0003,0.647912085594253,0.5367974871142612,0.6455571525805706,0.5421892174593704
56.0,0.0003,0.6458995705907525,0.5388388825252134,0.6471505624753935,0.5472558418242545
