threshold_0,0.4882213995827852
threshold_1,0.5224428300221372
threshold_2,0.45742591099282953
threshold_3,0.4506366301840273
min_size_0,5635.410734703523
min_size_1,4997.467833189985
min_size_2,4142.691576890871
min_size_3,4447.860183630488
mask_threshold,0.25833088219702244
