epoch,lr,loss,metric,val_loss,val_metric
0.0,0.001,1.133763083482047,0.23544988946744796,1.144717956663252,0.2242837448149731
1.0,0.001,1.1339122233408023,0.2352836586580655,1.1443992152944342,0.22427395832303218
2.0,0.001,1.1343686748497752,0.23473474724865498,1.1447814593444,0.22430109251553268
3.0,0.001,1.134266727452674,0.2347132907097396,1.1444048099689657,0.22432667133105397
4.0,0.001,1.1341784265067172,0.23500296209009525,1.144647249445185,0.22431155584210433
5.0,0.001,1.1337773042465376,0.23538590227043246,1.1445997459394437,0.22427981113389864
6.0,0.001,1.134972293239208,0.23414175500161968,1.1445453190588737,0.22428998603233893
7.0,0.001,1.134314970419295,0.23488456618866832,1.1445360866752832,0.22436675716452606
8.0,0.001,1.1346887513618606,0.23438394866878454,1.144586140615446,0.22436707572517303
9.0,0.001,1.1345450054006887,0.23459722252386497,1.1445701332779619,0.22425982698496066
10.0,0.001,1.1342608506929144,0.23502960873297415,1.144875609122955,0.22431755237055276
11.0,0.001,1.1342431407973224,0.2346885043593851,1.1448887060354422,0.22436577231677118
12.0,0.001,1.1336216926574707,0.2355633419804663,1.144381383517841,0.22431863611303088
13.0,0.001,1.1341375504159754,0.23510299383733435,1.1444116381911544,0.2242955072166858
14.0,0.001,1.1346091778700103,0.2344375041786411,1.144612675744134,0.22432792044449235
15.0,0.001,1.13417205332849,0.23497730443857473,1.1445544045250695,0.2242645141461461
16.0,0.001,1.1339184835499374,0.23507345985734546,1.1444595852413693,0.22432211740807267
17.0,0.001,1.1340319658444677,0.23530207753385252,1.144747196446668,0.22432014285865642
18.0,0.001,1.1343731772598378,0.23473918455073137,1.1446708344124459,0.22434560803417689
