epoch,lr,loss,metric,val_loss,val_metric
0.0,0.001,0.8611107903267072,0.47262391288200617,0.767267074456086,0.5099935102761967
1.0,0.001,0.765135297491232,0.510787433095812,0.7035645246505737,0.5495909065007908
2.0,0.001,0.7425615329174359,0.5282251246588592,0.7167941151438533,0.5349340380435269
3.0,0.001,0.7332502655173897,0.5345546521216786,0.7226834696692389,0.5338665539738097
4.0,0.001,0.7272742435820266,0.5382735642615329,0.7014357776255221,0.5507547834409408
5.0,0.001,0.7217663564729346,0.5436165833326274,0.7007531242327647,0.5497913572085248
6.0,0.001,0.7074563457539796,0.5525452340380658,0.6851031806017901,0.5679601191068716
7.0,0.001,0.706309293743075,0.5542931469417688,0.6788195931159698,0.5616761413277049
8.0,0.001,0.7025950441829565,0.5573763705554465,0.6781580832627443,0.5635215487053217
9.0,0.001,0.6999397695817672,0.5593993041058852,0.6799251206286319,0.5642225373660583
10.0,0.001,0.6940398568603536,0.5624493115391619,0.6789833162281964,0.5628986267509771
11.0,0.001,0.6892100219154186,0.5654308952007667,0.6722992018536404,0.5712126436553776
12.0,0.001,0.6910681359281609,0.5645997087090284,0.7314873149803093,0.5298599138674553
13.0,0.001,0.6862925036074022,0.5689547301738749,0.6663907330315393,0.5690546211454625
14.0,0.001,0.6827159214643795,0.5717221996741065,0.6721031209370038,0.5678192308612898
15.0,0.001,0.680090415671414,0.5736439349841992,0.657133749154237,0.5821572773702103
16.0,0.001,0.6741464557092542,0.5771804699765635,0.7078951968803062,0.5388559956197668
17.0,0.001,0.6730346922302074,0.5794438020777534,0.6738079150517782,0.565499166852441
18.0,0.001,0.6712420165861557,0.578090582931453,0.7062687826586199,0.5451547984308893
19.0,0.001,0.6675336817111349,0.5826660425472672,0.7446545707212912,0.5161976406227464
20.0,0.001,0.6640980663820294,0.5847520129453525,0.6569595568888896,0.5820969871967965
21.0,0.001,0.6601500725272761,0.5877394221918822,0.6549236757261259,0.5818891465301305
22.0,0.001,0.6625007946138347,0.5866320681942252,0.6554867166656632,0.5793919171997094
23.0,0.001,0.660194714146831,0.5871911507670751,0.6846297211475201,0.55820719010891
24.0,0.001,0.6482443613696185,0.5968687291208493,0.7704530447452992,0.5056823445469113
25.0,0.001,0.6508662251466448,0.596563874293729,0.7216652754190805,0.5343696508525877
26.0,0.001,0.6467964154826175,0.5985660742408637,0.6742995684211318,0.5638248703462059
27.0,0.001,0.6459095482361445,0.5986091582134679,0.6616279646083041,0.5743048055166582
28.0,0.001,0.6447007140205225,0.599004707995329,0.644604323790954,0.5889359413650909
29.0,0.001,0.6419597312216294,0.6010679156702041,0.6515706098831452,0.5828061124368911
30.0,0.001,0.6385503311772639,0.6040774866045832,0.664524871594197,0.572040578975984
31.0,0.001,0.6338378421236032,0.6062736193336845,0.6483035478506002,0.5840480931980193
32.0,0.001,0.6316002422291449,0.6084381325236615,0.7243317562180597,0.5474175056191607
33.0,0.001,0.6278196280075755,0.6115604788511761,0.7108798690744349,0.5493258599549443
34.0,0.001,0.6249669731631606,0.6139411408045511,0.6414733218717146,0.5909470824878524
