epoch,lr,loss,metric,val_loss,val_metric
33.0,0.001,0.6755806243161432,0.5259644851007382,0.6838784755887212,0.513769790110078
34.0,0.001,0.6743089600805772,0.5275354208376187,0.6577801609898473,0.5398603437175338
35.0,0.001,0.6700658637371304,0.5305113701817731,0.6441186588089746,0.5435281130290561
36.0,0.001,0.6688012726578041,0.5315655070353247,0.6428135708645657,0.5504452493151547
37.0,0.001,0.6706215719884053,0.5281205030401482,0.6440986515165449,0.5465890491124379
38.0,0.001,0.6703308927238203,0.5299727394347106,0.7313809929667292,0.4822680131493217
39.0,0.001,0.6660524212388785,0.5335990108201265,0.6517926291302518,0.5497794676622854
40.0,0.001,0.6702601341564303,0.5310639346076407,0.6326282270319827,0.5549504176855342
41.0,0.001,0.660329020572053,0.5385239657127373,0.6420665837622977,0.5518111564358945
42.0,0.001,0.6625659146786597,0.5365367166330792,0.6960648878200634,0.5127335501914589
43.0,0.001,0.6610452561817445,0.537139427959794,0.6564560675406241,0.5421220915894657
44.0,0.001,0.6603247386668993,0.5374586738402728,0.6368708870432398,0.5510782911216892
45.0,0.001,0.6577561901687284,0.5397562858776991,0.6288162869376105,0.5593568759495098
46.0,0.001,0.6568080643023825,0.5403892563145059,0.6420913325773703,0.5476049469018475
47.0,0.001,0.6543310471282539,0.543400928075181,0.6577167474471771,0.5388726731739417
48.0,0.001,0.6549980973401225,0.5421296438927319,0.6394362518379281,0.54631399939211
49.0,0.001,0.6540063480823048,0.5423249824683597,0.6306235446586265,0.5571065095782313
50.0,0.001,0.6538296224085433,0.5433024293735804,0.6652094308320466,0.5361014383611091
51.0,0.001,0.6525260848043628,0.5432894702328801,0.655066109240592,0.5428402352684926
52.0,0.001,0.6562005059275816,0.5419498438419036,0.6388016909092397,0.5498160663279898
53.0,0.001,0.6472851077249334,0.5489181588025271,0.6337459605019372,0.5598790061179844
54.0,0.001,0.6502786570830466,0.5457655977254411,0.6361548752398104,0.5523125615059833
55.0,0.001,0.6508931733856133,0.5451388547642004,0.6647035867244274,0.5341606915205664
56.0,0.001,0.6492090382300559,0.5476135101203787,0.6367114523509602,0.5540088788561277
57.0,0.001,0.6432573792090915,0.5531471534667748,0.6310205884881922,0.5580072406028982
58.0,0.001,0.6469464924468891,0.5490901248539571,0.6217627783079405,0.567320454413047
59.0,0.001,0.646582865381499,0.5479164465563053,0.6400282594534727,0.5529482395090568
60.0,0.001,0.6409950694775323,0.5525709747929165,0.6310525379739366,0.5605215391501632
61.0,0.001,0.6401504968908289,0.554646060894286,0.6323239748542373,0.5619302219274628
62.0,0.001,0.6404643526253717,0.5546310000317929,0.628546937306722,0.5641033314921604
63.0,0.001,0.6394736448349936,0.5539244258799674,0.6453780135592899,0.5490355805408147
64.0,0.001,0.6414385324996301,0.5520653597642949,0.6583532587901966,0.5367225778813819
65.0,0.001,0.6382192857429009,0.5545692843018806,0.632912354855924,0.5564855666979487
66.0,0.001,0.6377867338674593,0.5556846899022421,0.6251597229424898,0.5627233958005591
67.0,0.001,0.6342572231477779,0.5594336672432982,0.6429377497853459,0.5517872344316129
68.0,0.001,0.6350119158571808,0.5580286322423534,0.6544672685700494,0.5516722816598648
