epoch,lr,loss,metric,val_loss,val_metric
0.0,0.0003,0.8682698981856611,0.36688425078305253,0.7677101299569413,0.44322671652366835
1.0,0.0003,0.7074692659214515,0.48642907130524543,0.6986633031217901,0.5178143321325586
2.0,0.0003,0.6766708789642106,0.5180267295010513,0.6782367895315359,0.5239977034281695
3.0,0.0003,0.6533431905701703,0.539609423491832,0.6704124264888935,0.5346069645135584
4.0,0.0003,0.6200296885270073,0.5657794901142567,0.6939547854500848,0.5299896058787831
5.0,0.0003,0.5943496029299519,0.5842648791209456,0.6760718502439894,0.5400203505424476
6.0,0.0003,0.5564376971136362,0.6134694516827724,0.7009368827751091,0.5311100697782312
7.0,0.0003,0.5175587546739338,0.6413865215504481,0.7155189567858035,0.5252877216519647
8.0,0.0003,0.4798025035363242,0.6695891555051577,0.7517600870347237,0.510399168796791
9.0,0.0003,0.44593170833931933,0.6930483538822215,0.7058331476675498,0.5405195444170392
10.0,0.0003,0.4086673448285902,0.7195758039290315,0.7171398016783568,0.5387907920145648
11.0,0.0003,0.38432661608022906,0.7359093905755292,0.7579767370009207,0.5272114567597267
12.0,0.0003,0.35326771639852317,0.7586293161048193,0.8294290753098221,0.4875114045362346
13.0,0.0003,0.3234725661495102,0.7780896723303284,0.739114895812026,0.5320168022321391
14.0,0.0003,0.29981058359899243,0.7954236981368483,0.7828280888162218,0.5146976441898644
15.0,0.0003,0.2771324454285608,0.8110947677771632,0.7570661543725847,0.5320171232189407
16.0,0.0003,0.25283187245849237,0.8270310956525599,0.8065848649085104,0.513566323955184
17.0,0.0003,0.24464833131228114,0.8331244875253282,0.7681900902911349,0.5295629361080142
18.0,0.0003,0.22473662810581685,0.8465133771639178,0.7660432752188262,0.5400406259645646
19.0,0.0003,0.20036715445266734,0.8628174296387714,0.7821984024735185,0.5312445925977515
