epoch,lr,loss,val_loss,val_metric
0.0,,1.0855817713575038,1.0694297406050537,0.2705877239941156
1.0,,1.0730159399743548,1.0479545760799098,0.282941105012426
2.0,,1.06000192609722,1.0301201279098924,0.2928040734978676
3.0,,1.0480736068828789,1.0193195224882245,0.29990146123668504
4.0,,1.0418614346183135,1.0136802136361063,0.30171420394300774
