epoch,lr,loss,metric,val_loss,val_metric
0.0,0.0003,0.890167146598389,0.3339310745383797,0.7584973431922294,0.4369467905577327
1.0,0.0003,0.7614566147972961,0.43381019648876024,0.73720125786893,0.4677149638679123
2.0,0.0003,0.727416659574216,0.4667715827741503,0.6988749141091699,0.5087344722776228
3.0,0.0003,0.7117176022017475,0.4838675491909127,0.7386019533818906,0.4882759159942184
4.0,0.0003,0.69915800980067,0.4915814666619858,0.6804491367426004,0.5247905639593629
5.0,0.0003,0.6945472596354433,0.49653642469275955,0.6777070988405932,0.529500597983224
6.0,0.0003,0.6821216180759216,0.5080466249813196,0.6701874146590362,0.534068816547195
7.0,0.0003,0.674705557067902,0.5136582853827983,0.676823795915724,0.5253010251057195
8.0,0.0003,0.6715675620395785,0.5162283974318546,0.6570175310512921,0.5411053470136604
9.0,0.0003,0.6668923336353543,0.5208283463142369,0.6452396436854526,0.5451940168098282
10.0,0.0003,0.6630960905702535,0.5235522665576104,0.6468100560678018,0.5423913435005809
11.0,0.0003,0.6523981979822854,0.5316627234884657,0.6621995784140922,0.538235702361853
12.0,0.0003,0.6519174684471172,0.5312004358714748,0.6357401421478203,0.5562295499001024
13.0,0.0003,0.6525337654115491,0.5318772617858623,0.6334313633205655,0.5615054855782823
14.0,0.0003,0.6428233937020766,0.5384943716033259,0.6528099874118427,0.545249700013583
15.0,0.0003,0.6435114293214647,0.5396079306203981,0.6999577162502049,0.528180322744615
16.0,0.0003,0.6352675604475965,0.5463410447223053,0.6449613023448635,0.5595414762179851
17.0,0.0003,0.6342082417398583,0.5459573340002634,0.6467750400036305,0.5505786127692699
18.0,0.0003,0.6306685703648557,0.5490177770157378,0.6407702076542485,0.5566634729150024
19.0,0.0003,0.6285352804277778,0.5499260825257423,0.6638163279842686,0.5458692474424452
20.0,0.0003,0.6218236223239761,0.5569551584867248,0.6538347996032989,0.5553705792724694
21.0,0.0003,0.6235597433273543,0.5550202061535947,0.6349753938279711,0.5597851055990977
22.0,0.0003,0.6165926265479855,0.5611447142369677,0.6900855796831148,0.5275510157000325
23.0,0.0003,0.6155569521098361,0.560949154812632,0.6410933712581256,0.5593658823921152
