epoch,lr,loss,metric,val_loss,val_metric
0.0,0.0003,0.8504014637065709,0.37582725056183275,0.7480134742754,0.46250027046402153
1.0,0.0003,0.7115769251266542,0.4850772923755529,0.6666088083842853,0.5282590066562349
2.0,0.0003,0.6783776558155618,0.5187571043683799,0.682848130260502,0.5336181275004713
3.0,0.0003,0.6514907803668872,0.5411011768107846,0.6653874049315581,0.5374119904295439
4.0,0.0003,0.6236685463882956,0.5633145920722872,0.6509439668139896,0.5505128952614365
5.0,0.0003,0.5948061487412194,0.5849329077256226,0.6641519935281427,0.5483636694220153
6.0,0.0003,0.5579787445412646,0.6125958139293572,0.6639535507640323,0.5480995884483453
7.0,0.0003,0.5190459950305925,0.6414852705244247,0.7489654164056521,0.5035256003235858
8.0,0.0003,0.4744198887679551,0.6737230062476647,0.7291571973680376,0.5175723843850938
9.0,0.0003,0.4374987780509873,0.7009859003729609,0.7160457512279889,0.5335477536695906
10.0,0.0003,0.40229044246759654,0.7252820881032803,0.7492132330799962,0.523097347676796
11.0,0.0003,0.3665008129357001,0.7505669990979593,0.7565677692224314,0.5204414041376206
12.0,0.0003,0.3377739778494577,0.7706252503901634,0.750740447237685,0.5250162424423446
13.0,0.0003,0.3130477670889469,0.7869755987717788,0.7433947417113158,0.5329463858660906
14.0,0.0003,0.28779577934569833,0.805121799088538,0.7423498626227851,0.540256198441531
